time,yaw_degrees
1903.57,43.1117
1903.57,43.1472
1903.57,43.1826
1903.57,43.218
1903.57,43.2533
1903.57,43.2886
1903.58,43.3238
1903.58,43.3589
1903.58,43.394
1903.58,43.4291
1903.58,43.4641
1903.58,43.4991
1903.58,43.534
1903.58,43.5689
1903.58,43.6038
1903.58,43.6386
1903.59,43.6734
1903.59,43.7081
1903.59,43.7428
1903.59,43.7774
1903.59,43.812
1903.59,43.8811
1903.59,43.9156
1903.59,43.95
1903.59,43.9844
1903.6,44.0188
1903.6,44.0531
1903.6,44.0874
1903.6,44.1216
1903.6,44.1559
1903.6,44.1901
1903.61,44.2242
1903.61,44.4963
1903.61,44.5302
1903.61,44.5641
1903.61,44.5979
1903.61,44.6317
1903.62,44.6655
1903.62,44.6992
1903.62,44.7329
1903.62,44.7666
1903.62,44.8003
1903.62,44.834
1903.62,44.8676
1903.62,44.9012
1903.62,44.9348
1903.62,44.9684
1903.62,45.0019
1903.63,45.0355
1903.63,45.1025
1903.63,45.136
1903.63,45.1694
1903.63,45.2029
1903.63,45.2697
1903.64,45.3031
1903.64,45.4033
1903.64,45.4366
1903.64,45.47
1903.64,45.5033
1903.64,45.5366
1903.64,45.5699
1903.64,45.6032
1903.64,45.6365
1903.64,45.6698
1903.64,45.7031
1903.65,45.7364
1903.65,45.7696
1903.65,45.8029
1903.65,45.8362
1903.65,45.8694
1903.65,45.9027
1903.65,45.9359
1903.65,45.9692
1903.65,46.0024
1903.65,46.0357
1903.66,46.0689
1903.66,46.1022
1903.66,46.1354
1903.66,46.1687
1903.66,46.2019
1903.66,46.2352
1903.66,46.2684
1903.66,46.3017
1903.66,46.335
1903.66,46.3682
1903.67,46.4015
1903.67,46.4348
1903.67,46.4681
1903.67,46.5014
1903.67,46.5347
1903.67,46.568
1903.67,46.6014
1903.67,46.6347
1903.67,46.6681
1903.67,46.7014
1903.68,46.7348
1903.68,46.7682
1903.68,46.8016
1903.68,46.835
1903.68,47.0023
1903.68,47.0358
1903.69,47.0693
1903.69,47.1029
1903.69,47.1364
1903.69,47.17
1903.69,47.2036
1903.69,47.2372
1903.69,47.2709
1903.69,47.3046
1903.69,47.3382
1903.69,47.372
1903.69,47.4057
1903.7,47.4395
1903.7,47.4733
1903.7,47.5071
1903.7,47.5409
1903.7,47.5748
1903.7,47.6087
1903.7,47.6426
1903.7,47.6766
1903.71,47.7106
1903.71,47.7786
1903.71,47.8127
1903.71,47.8468
1903.71,47.8809
1903.71,47.9151
1903.72,47.9493
1903.72,48.1209
1903.72,48.1553
1903.72,48.1898
1903.72,48.2243
1903.72,48.2588
1903.72,48.2934
1903.72,48.3627
1903.73,48.3974
1903.73,48.4321
1903.73,48.6065
1903.73,48.6415
1903.73,48.6765
1903.73,48.7116
1903.73,48.7468
1903.74,48.782
1903.74,48.8172
1903.74,48.8525
1903.74,48.8879
1903.74,48.9233
1903.74,48.9587
1903.74,48.9942
1903.74,49.0298
1903.74,49.0654
1903.74,49.101
1903.75,49.1367
1903.75,49.1725
1903.75,49.2083
1903.75,49.2442
1903.75,49.2801
1903.75,49.3161
1903.75,49.3522
1903.75,49.3883
1903.76,49.4244
1903.76,49.4607
1903.76,49.4969
1903.76,49.5333
1903.76,49.5697
1903.76,49.6062
1903.76,49.6427
1903.76,49.6793
1903.76,49.7159
1903.76,49.7527
1903.77,49.7895
1903.77,49.8263
1903.77,49.8632
1903.77,49.9002
1903.77,49.9373
1903.77,49.9744
1903.77,50.0116
1903.77,50.0488
1903.77,50.0861
1903.77,50.161
1903.78,50.1985
1903.78,50.2361
1903.78,50.2738
1903.78,50.3116
1903.78,50.3494
1903.78,50.3873
1903.78,50.4253
1903.78,50.5396
1903.79,50.5779
1903.79,50.6163
1903.79,50.6547
1903.79,50.6932
1903.79,50.7318
1903.79,50.7705
1903.79,50.8093
1903.79,50.8481
1903.79,50.887
1903.8,50.926
1903.8,50.9651
1903.8,51.0042
1903.8,51.0435
1903.8,51.0828
1903.8,51.1222
1903.8,51.1617
1903.8,51.2013
1903.8,51.241
1903.8,51.2808
1903.8,51.3206
1903.81,51.3606
1903.81,51.4006
1903.81,51.4407
1903.81,51.4809
1903.81,51.5212
1903.81,51.5616
1903.81,51.6021
1903.81,51.6427
1903.81,51.6833
1903.81,51.7241
1903.82,51.765
1903.82,51.8059
1903.82,51.8881
1903.82,51.9293
1903.82,51.9706
1903.82,52.012
1903.82,52.0533
1903.82,52.0947
1903.83,52.1362
1903.83,52.1776
1903.83,52.219
1903.83,52.2604
1903.83,52.3017
1903.83,52.343
1903.83,52.3843
1903.83,52.4255
1903.83,52.4667
1903.83,52.5078
1903.84,52.5489
1903.84,52.59
1903.84,52.631
1903.84,52.6721
1903.84,52.7131
1903.84,52.7542
1903.84,52.7952
1903.84,52.8364
1903.84,52.8775
1903.84,52.9187
1903.85,52.9599
1903.85,53.0011
1903.85,53.0424
1903.85,53.0837
1903.85,53.1251
1903.85,53.1664
1903.85,53.2077
1903.85,53.2491
1903.85,53.2904
1903.85,53.3317
1903.85,53.3729
1903.85,53.4142
1903.86,53.4554
1903.86,53.4965
1903.86,53.5377
1903.86,53.5788
1903.86,53.6199
1903.87,53.661
1903.87,53.8253
1903.87,53.8664
1903.87,53.9075
1903.87,53.9487
1903.87,54.0311
1903.87,54.0723
1903.87,54.1136
1903.87,54.1548
1903.87,54.1961
1903.88,54.2374
1903.88,54.2787
1903.88,54.32
1903.88,54.3613
1903.88,54.4026
1903.88,54.4438
1903.88,54.4851
1903.88,54.5263
1903.88,54.5675
1903.89,54.6087
1903.89,54.6499
1903.89,54.6911
1903.89,54.7322
1903.89,54.7733
1903.89,54.8145
1903.89,54.8556
1903.89,54.8968
1903.89,54.9379
1903.89,54.979
1903.89,55.0202
1903.89,55.0614
1903.9,55.1025
1903.9,55.1437
1903.9,55.1849
1903.9,55.2261
1903.9,55.2672
1903.9,55.3084
1903.9,55.3496
1903.9,55.3908
1903.9,55.432
1903.9,55.4732
1903.91,55.5144
1903.91,55.6792
1903.91,55.7204
1903.91,55.7616
1903.92,55.8028
1903.92,55.9265
1903.92,55.9677
1903.92,56.0089
1903.92,56.0502
1903.92,56.0914
1903.92,56.1326
1903.92,56.1738
1903.92,56.2562
1903.92,56.2974
1903.93,56.3386
1903.93,56.3798
1903.93,56.4209
1903.93,56.4621
1903.93,56.5033
1903.93,56.5444
1903.93,56.5856
1903.93,56.6268
1903.93,56.6679
1903.94,56.7091
1903.94,56.7502
1903.94,56.7914
1903.94,56.8325
1903.94,56.8737
1903.94,56.9149
1903.94,56.956
1903.94,56.9972
1903.94,57.0383
1903.94,57.0795
1903.95,57.1207
1903.95,57.1618
1903.95,57.203
1903.95,57.2442
1903.95,57.2854
1903.95,57.3265
1903.95,57.3677
1903.95,57.4089
1903.95,57.4501
1903.95,57.4913
1903.95,57.5324
1903.96,57.5736
1903.96,57.6148
1903.96,57.656
1903.96,57.6972
1903.96,57.7384
1903.96,57.7796
1903.96,57.8208
1903.96,57.862
1903.96,57.9032
1903.96,57.9444
1903.97,57.9856
1903.97,58.0267
1903.97,58.0679
1903.97,58.1091
1903.97,58.1503
1903.97,58.1915
1903.97,58.2326
1903.97,58.2738
1903.98,58.315
1903.98,58.3562
1903.98,58.3973
1903.98,58.4385
1903.98,58.4796
1903.98,58.5208
1903.98,58.5619
1903.98,58.6031
1903.98,58.6442
1903.98,58.6854
1903.98,58.7265
1903.99,58.7677
1903.99,58.8499
1903.99,58.8911
1903.99,59.0555
1903.99,59.0967
1903.99,59.1378
1903.99,59.1789
1904,59.22
1904,59.2611
1904,59.3022
1904,59.5488
1904.01,59.5899
1904.01,59.631
1904.01,59.6721
1904.01,59.7132
1904.01,59.7543
1904.02,59.7954
1904.02,60.0829
1904.02,60.124
1904.02,60.1651
1904.02,60.2061
1904.02,60.2472
1904.03,60.2882
1904.03,60.4524
1904.03,60.4934
1904.03,60.5344
1904.03,60.5754
1904.03,60.6164
1904.03,60.6574
1904.03,60.6983
1904.03,60.7393
1904.03,60.7802
1904.04,60.8211
1904.04,60.862
1904.04,60.9029
1904.04,60.9437
1904.04,60.9846
1904.04,61.0254
1904.04,61.0662
1904.04,61.107
1904.04,61.1477
1904.04,61.1885
1904.05,61.2292
1904.05,61.2699
1904.05,61.3512
1904.05,61.3918
1904.05,61.4324
1904.05,61.473
1904.05,61.5135
1904.05,61.554
1904.05,61.5945
1904.06,61.635
1904.06,61.6754
1904.06,61.7158
1904.06,61.7562
1904.06,61.8368
1904.06,61.8771
1904.06,61.9173
1904.06,61.9575
1904.06,61.9977
1904.07,62.0378
1904.07,62.0779
1904.07,62.1179
1904.07,62.1579
1904.07,62.1979
1904.07,62.2378
1904.07,62.2777
1904.07,62.3176
1904.07,62.3574
1904.07,62.3972
1904.08,62.4369
1904.08,62.4766
1904.08,62.5162
1904.08,62.5558
1904.08,62.5953
1904.08,62.6348
1904.08,62.6743
1904.08,62.7531
1904.08,62.7924
1904.09,62.8316
1904.09,62.8708
1904.09,62.91
1904.09,62.9491
1904.09,62.9881
1904.09,63.0271
1904.1,63.066
1904.1,63.2212
1904.1,63.2599
1904.1,63.2985
1904.1,63.337
1904.1,63.3755
1904.1,63.4139
1904.1,63.4523
1904.1,63.4906
1904.1,63.5288
1904.1,63.567
1904.11,63.6051
1904.11,63.6432
1904.11,63.6812
1904.11,63.7191
1904.11,63.757
1904.11,63.7948
1904.11,63.8326
1904.11,63.8702
1904.11,63.9079
1904.11,63.9454
1904.12,63.983
1904.12,64.0204
1904.12,64.0578
1904.12,64.0951
1904.12,64.1324
1904.12,64.1696
1904.12,64.2067
1904.12,64.2438
1904.12,64.2809
1904.12,64.3179
1904.12,64.3549
1904.13,64.3919
1904.13,64.4288
1904.13,64.4656
1904.13,64.5024
1904.13,64.5391
1904.13,64.5758
1904.13,64.6124
1904.13,64.6489
1904.13,64.6855
1904.13,64.722
1904.14,64.7584
1904.14,64.7949
1904.14,64.8313
1904.14,64.8677
1904.14,64.904
1904.14,64.9403
1904.14,64.9766
1904.14,65.0129
1904.14,65.0491
1904.14,65.0853
1904.14,65.1214
1904.15,65.1575
1904.15,65.1936
1904.15,65.2297
1904.15,65.2657
1904.15,65.3017
1904.15,65.3376
1904.15,65.3736
1904.15,65.4095
1904.15,65.4454
1904.16,65.4813
1904.16,65.5172
1904.16,65.553
1904.16,65.5888
1904.16,65.6246
1904.16,65.8032
1904.17,65.8388
1904.17,65.8745
1904.17,65.9101
1904.17,65.9457
1904.17,65.9813
1904.17,66.0169
1904.17,66.0525
1904.17,66.088
1904.17,66.1236
1904.17,66.1591
1904.18,66.1946
1904.18,66.2301
1904.18,66.2656
1904.18,66.3011
1904.18,66.3366
1904.18,66.3721
1904.18,66.4075
1904.18,66.443
1904.18,66.4784
1904.18,66.5138
1904.19,66.5493
1904.19,66.5847
1904.19,66.6201
1904.19,66.6556
1904.19,66.691
1904.19,66.7264
1904.19,66.7618
1904.19,66.7972
1904.2,66.8326
1904.2,66.868
1904.2,66.9034
1904.2,66.9389
1904.2,67.0451
1904.2,67.0805
1904.2,67.116
1904.2,67.1514
1904.2,67.1868
1904.2,67.2223
1904.21,67.2577
1904.21,67.2932
1904.21,67.3287
1904.21,67.3642
1904.21,67.3996
1904.21,67.4351
1904.21,67.4707
1904.21,67.5062
1904.21,67.5417
1904.21,67.5773
1904.22,67.6128
1904.22,67.6484
1904.22,67.684
1904.22,67.7196
1904.22,67.7552
1904.22,67.7908
1904.22,67.8265
1904.22,67.8621
1904.22,67.8978
1904.22,67.9335
1904.23,67.9693
1904.23,68.005
1904.23,68.0408
1904.23,68.0766
1904.23,68.1124
1904.23,68.1482
1904.23,68.1841
1904.23,68.2199
1904.23,68.2558
1904.24,68.2918
1904.24,68.3277
1904.24,68.3637
1904.24,68.3997
1904.24,68.4358
1904.24,68.4718
1904.24,68.5079
1904.24,68.544
1904.24,68.5802
1904.24,68.6164
1904.24,68.6526
1904.25,68.6888
1904.25,68.7251
1904.25,68.7614
1904.25,68.7978
1904.25,68.8341
1904.25,68.8706
1904.25,68.907
1904.25,68.9435
1904.25,68.98
1904.26,69.0166
1904.26,69.0532
1904.26,69.0898
1904.26,69.1265
1904.26,69.1632
1904.26,69.2
1904.26,69.2368
1904.26,69.2736
1904.26,69.3105
1904.27,69.3474
1904.27,69.3844
1904.27,69.4214
1904.27,69.4585
1904.27,69.4956
1904.27,69.5327
1904.27,69.5699
1904.27,69.6072
1904.27,69.6445
1904.27,69.6818
1904.27,69.7192
1904.28,69.7567
1904.28,69.7942
1904.28,69.8317
1904.28,69.907
1904.29,69.9447
1904.29,70.2101
1904.29,70.2482
1904.29,70.363
1904.29,70.4014
1904.29,70.4399
1904.29,70.4784
1904.3,70.517
1904.3,70.5556
1904.3,70.5943
1904.3,70.633
1904.3,70.6719
1904.3,70.7108
1904.3,70.7497
1904.3,70.7887
1904.3,70.8278
1904.3,70.867
1904.31,70.9062
1904.31,70.9455
1904.31,70.9849
1904.31,71.0243
1904.31,71.0638
1904.31,71.1034
1904.31,71.143
1904.31,71.1828
1904.31,71.2226
1904.31,71.2624
1904.32,71.3024
1904.32,71.3424
1904.32,71.3825
1904.32,71.4227
1904.32,71.4629
1904.32,71.5032
1904.32,71.5436
1904.32,71.5841
1904.32,71.6247
1904.32,71.6653
1904.33,71.706
1904.33,71.7468
1904.33,71.7877
1904.33,71.8287
1904.33,71.8697
1904.33,71.9109
1904.33,71.9521
1904.33,71.9933
1904.33,72.0347
1904.33,72.0761
1904.34,72.1175
1904.34,72.1589
1904.34,72.2004
1904.34,72.2419
1904.34,72.2835
1904.34,72.325
1904.34,72.3665
1904.34,72.408
1904.34,72.4495
1904.34,72.4909
1904.35,72.5323
1904.35,72.5737
1904.35,72.615
1904.35,72.6563
1904.35,72.6975
1904.35,72.7387
1904.35,72.7798
1904.35,72.8209
1904.35,72.8619
1904.35,72.903
1904.36,72.9439
1904.36,72.9849
1904.36,73.0259
1904.36,73.0668
1904.36,73.1078
1904.36,73.1488
1904.36,73.1898
1904.36,73.2308
1904.36,73.2719
1904.36,73.313
1904.36,73.3541
1904.37,73.3953
1904.37,73.4365
1904.37,73.4777
1904.37,73.519
1904.37,73.5603
1904.37,73.6016
1904.37,73.643
1904.37,73.6843
1904.37,73.7257
1904.38,73.7671
1904.38,73.8085
1904.38,73.8498
1904.38,73.8912
1904.38,73.9325
1904.38,74.015
1904.38,74.0563
1904.38,74.0975
1904.38,74.1387
1904.38,74.1798
1904.39,74.221
1904.39,74.3032
1904.39,74.3443
1904.39,74.3854
1904.39,74.4264
1904.39,74.4675
1904.39,74.5086
1904.39,74.5497
1904.39,74.5908
1904.4,74.632
1904.4,74.6731
1904.4,74.7143
1904.4,74.7555
1904.4,74.7967
1904.4,74.8379
1904.4,74.8792
1904.4,74.9204
1904.4,74.9617
1904.4,75.003
1904.41,75.0443
1904.41,75.0856
1904.41,75.1269
1904.41,75.1681
1904.41,75.2094
1904.41,75.2506
1904.41,75.2919
1904.41,75.3331
1904.41,75.3743
1904.41,75.4155
1904.42,75.4567
1904.42,75.4979
1904.42,75.539
1904.42,75.5802
1904.42,75.6213
1904.42,75.6624
1904.42,75.7036
1904.42,75.7447
1904.42,75.7859
1904.42,75.827
1904.43,75.8682
1904.43,75.9094
1904.43,75.9506
1904.43,75.9918
1904.43,76.033
1904.43,76.0742
1904.43,76.1154
1904.43,76.1567
1904.43,76.1979
1904.43,76.2391
1904.44,76.2804
1904.44,76.3216
1904.44,76.3629
1904.44,76.4041
1904.44,76.4453
1904.44,76.4865
1904.44,76.5278
1904.45,76.569
1904.45,76.7337
1904.45,76.7749
1904.45,76.8161
1904.45,76.8572
1904.45,76.8984
1904.45,76.9396
1904.45,76.9808
1904.46,77.022
1904.46,77.1455
1904.46,77.1867
1904.46,77.228
1904.46,77.2692
1904.46,77.3104
1904.46,77.3516
1904.46,77.434
1904.46,77.4753
1904.47,77.5165
1904.47,77.5577
1904.47,77.5989
1904.47,77.6401
1904.47,77.6813
1904.47,77.7225
1904.47,77.7637
1904.47,77.8049
1904.47,77.8461
1904.47,77.8873
1904.48,77.9285
1904.48,77.9697
1904.48,78.0108
1904.48,78.052
1904.48,78.0932
1904.48,78.1344
1904.48,78.1756
1904.48,78.2168
1904.48,78.258
1904.48,78.2992
1904.49,78.3404
1904.49,78.3816
1904.49,78.4229
1904.49,78.4641
1904.49,78.5053
1904.49,78.5465
1904.49,78.5877
1904.49,78.6289
1904.49,78.6701
1904.49,78.7113
1904.5,78.7525
1904.5,78.7937
1904.5,78.8349
1904.5,78.8761
1904.5,78.9173
1904.5,78.9585
1904.5,78.9997
1904.5,79.0409
1904.5,79.0821
1904.51,79.1233
1904.51,79.1645
1904.51,79.2057
1904.51,79.2469
1904.51,79.2881
1904.51,79.3293
1904.51,79.3705
1904.51,79.4117
1904.51,79.4529
1904.51,79.4941
1904.52,79.5353
1904.52,79.5765
1904.52,79.6177
1904.52,79.6589
1904.52,79.7001
1904.52,79.7413
1904.52,79.7825
1904.52,79.8237
1904.52,79.8649
1904.52,79.9061
1904.53,79.9473
1904.53,80.1945
1904.53,80.2357
1904.53,80.2769
1904.53,80.3181
1904.54,80.3593
1904.54,80.4006
1904.54,80.4418
1904.54,80.483
1904.54,80.5242
1904.54,80.5654
1904.54,80.6066
1904.54,80.6478
1904.54,80.689
1904.54,80.7302
1904.55,80.7714
1904.55,80.8126
1904.55,80.8538
1904.55,81.101
1904.56,81.1422
1904.56,81.1834
1904.56,81.2246
1904.56,81.2658
1904.56,81.307
1904.56,81.3482
1904.56,81.3894
1904.56,81.4306
1904.56,81.513
1904.57,81.5542
1904.57,81.5954
1904.57,81.6366
1904.57,81.6778
1904.57,81.719
1904.57,81.7602
1904.57,81.8015
1904.57,81.8427
1904.57,81.8839
1904.57,81.9251
1904.57,81.9663
1904.58,82.0075
1904.58,82.0487
1904.58,82.0899
1904.58,82.1311
1904.58,82.1723
1904.58,82.2135
1904.58,82.2547
1904.58,82.2959
1904.58,82.3371
1904.59,82.3783
1904.59,82.4195
1904.59,82.4607
1904.59,82.5019
1904.59,82.5431
1904.59,82.5843
1904.59,82.6255
1904.59,82.6667
1904.59,82.7079
1904.59,82.7491
1904.59,82.7903
1904.6,82.8315
1904.6,82.8727
1904.6,82.9139
1904.6,82.9552
1904.6,82.9964
1904.6,83.0376
1904.6,83.0788
1904.6,83.12
1904.61,83.1612
1904.61,83.2024
1904.61,83.2436
1904.61,83.2848
1904.61,83.326
1904.61,83.3672
1904.61,83.4084
1904.61,83.4496
1904.61,83.4908
1904.61,83.532
1904.61,83.5732
1904.62,83.6144
1904.62,83.6556
1904.62,83.6968
1904.62,83.738
1904.62,83.7792
1904.62,83.8616
1904.62,83.9028
1904.63,83.9441
1904.63,84.1501
1904.63,84.1913
1904.63,84.2325
1904.63,84.2737
1904.63,84.3149
1904.63,84.3561
1904.63,84.3973
1904.63,84.4385
1904.63,84.4797
1904.64,84.5209
1904.64,84.7269
1904.64,84.7681
1904.64,84.8093
1904.64,84.8505
1904.64,84.8918
1904.64,84.933
1904.65,84.9742
1904.65,85.0154
1904.65,85.0566
1904.65,85.0978
1904.65,85.139
1904.65,85.1802
1904.65,85.2214
1904.65,85.2626
1904.65,85.3038
1904.66,85.345
1904.66,85.3862
1904.66,85.4274
1904.66,85.4686
1904.66,85.5098
1904.66,85.551
1904.66,85.5922
1904.66,85.6334
1904.66,85.6746
1904.66,85.7158
1904.67,85.7571
1904.67,85.9631
1904.67,86.0043
1904.67,86.1279
1904.68,86.1691
1904.68,86.2103
1904.68,86.2516
1904.68,86.2928
1904.68,86.334
1904.68,86.3752
1904.68,86.4165
1904.68,86.4577
1904.68,86.4989
1904.68,86.5401
1904.69,86.5813
1904.69,86.6225
1904.69,86.6637
1904.69,86.7049
1904.69,86.7461
1904.69,86.7873
1904.69,86.8285
1904.69,86.8696
1904.69,86.9108
1904.69,86.952
1904.7,86.9932
1904.7,87.0345
1904.7,87.0757
1904.7,87.1169
1904.7,87.1581
1904.7,87.2405
1904.7,87.2817
1904.7,87.3229
1904.7,87.3642
1904.71,87.4054
1904.71,87.4466
1904.71,87.4878
1904.71,87.529
1904.71,87.5702
1904.71,87.6114
1904.71,87.6526
1904.71,87.6938
1904.71,87.735
1904.71,87.7762
1904.72,87.8174
1904.72,87.8998
1904.72,87.941
1904.72,87.9822
1904.72,88.0234
1904.72,88.0646
1904.72,88.1058
1904.72,88.147
1904.72,88.1882
1904.73,88.2295
1904.73,88.2707
1904.73,88.3119
1904.73,88.3531
1904.73,88.3943
1904.73,88.4355
1904.73,88.4767
1904.73,88.5179
1904.73,88.5591
1904.73,88.6003
1904.74,88.6415
1904.74,88.6827
1904.74,88.7239
1904.74,88.7651
1904.74,88.8063
1904.74,88.8475
1904.74,88.8887
1904.74,88.9299
1904.74,88.9711
1904.74,89.0124
1904.75,89.0536
1904.75,89.1772
1904.75,89.2184
1904.75,89.2596
1904.75,89.3832
1904.76,89.4244
1904.76,89.4656
1904.76,89.5068
1904.76,89.5481
1904.76,89.5893
1904.76,89.6305
1904.76,89.6717
1904.76,89.7129
1904.77,89.7541
1904.77,89.8365
1904.77,89.8777
1904.77,89.9189
1904.77,89.9601
1904.77,90.0013
1904.77,90.0425
1904.77,90.0837
1904.77,90.1249
1904.77,90.1661
1904.77,90.2073
1904.78,90.2485
1904.78,90.2897
1904.78,90.3722
1904.78,90.4134
1904.78,90.4958
1904.78,90.537
1904.78,90.5782
1904.79,90.6194
1904.79,90.6606
1904.79,90.7018
1904.79,90.743
1904.79,90.7842
1904.79,90.8254
1904.79,90.8666
1904.79,90.9078
1904.79,90.949
1904.79,90.9902
1904.79,91.0314
1904.8,91.0726
1904.8,91.1139
1904.8,91.1551
1904.8,91.1963
1904.8,91.2375
1904.81,91.2787
1904.81,91.3199
1904.81,91.3611
1904.81,91.4023
1904.81,91.4435
1904.81,91.4847
1904.81,91.5259
1904.81,91.5671
1904.81,91.6083
1904.81,91.6495
1904.81,91.6907
1904.81,91.7319
1904.81,91.7731
1904.81,91.8143
1904.81,91.8556
1904.82,91.8968
1904.82,91.938
1904.82,91.9792
1904.82,92.0204
1904.82,92.0616
1904.82,92.1028
1904.82,92.144
1904.82,92.1852
1904.82,92.2264
1904.83,92.2676
1904.83,92.3088
1904.83,92.35
1904.83,92.3912
1904.83,92.4324
1904.83,92.4736
1904.83,92.5972
1904.83,92.6385
1904.83,92.6797
1904.84,92.7209
1904.84,92.7621
1904.84,92.8033
1904.84,92.8445
1904.84,92.8857
1904.84,92.9269
1904.84,92.9681
1904.84,93.0093
1904.84,93.0505
1904.85,93.0917
1904.85,93.1329
1904.85,93.1741
1904.85,93.2153
1904.85,93.2565
1904.85,93.2977
1904.85,93.3389
1904.85,93.3801
1904.85,93.4213
1904.85,93.4625
1904.85,93.5037
1904.86,93.545
1904.86,93.5862
1904.86,93.6274
1904.86,93.6686
1904.86,93.7098
1904.86,93.751
1904.86,93.7922
1904.86,93.8334
1904.86,93.8746
1904.86,93.9158
1904.87,93.957
1904.87,93.9982
1904.87,94.0394
1904.87,94.0806
1904.87,94.1218
1904.87,94.163
1904.87,94.2042
1904.87,94.2454
1904.87,94.2866
1904.88,94.3278
1904.88,94.369
1904.88,94.4102
1904.88,94.4514
1904.88,94.4926
1904.89,94.5339
1904.89,94.7811
1904.89,94.8223
1904.89,94.8635
1904.89,94.9047
1904.89,94.9459
1904.89,94.9871
1904.89,95.0283
1904.89,95.0695
1904.89,95.1107
1904.89,95.1519
1904.89,95.1931
1904.9,95.2343
1904.9,95.2755
1904.9,95.3167
1904.9,95.3579
1904.9,95.3991
1904.9,95.4403
1904.9,95.4815
1904.9,95.5227
1904.9,95.5639
1904.9,95.6051
1904.91,95.6463
1904.91,95.6875
1904.91,95.7287
1904.91,95.7699
1904.91,95.8111
1904.91,95.8523
1904.91,95.8935
1904.91,95.9347
1904.91,95.9759
1904.92,96.0171
1904.92,96.0583
1904.92,96.0995
1904.92,96.1407
1904.92,96.1819
1904.92,96.2232
1904.92,96.2644
1904.92,96.3056
1904.92,96.3468
1904.92,96.388
1904.93,96.4292
1904.93,96.5116
1904.93,96.5528
1904.93,96.594
1904.93,96.6352
1904.93,96.6764
1904.93,96.7176
1904.93,96.7588
1904.93,96.8
1904.93,96.8412
1904.94,96.8824
1904.94,96.9236
1904.94,96.9648
1904.94,97.0059
1904.94,97.0471
1904.94,97.0883
1904.94,97.1295
1904.94,97.1707
1904.94,97.2119
1904.95,97.2531
1904.95,97.2943
1904.95,97.3767
1904.95,97.4179
1904.95,97.4591
1904.95,97.5003
1904.95,97.5415
1904.95,97.5827
1904.95,97.6239
1904.95,97.6651
1904.96,97.7063
1904.96,97.7475
1904.96,97.7887
1904.96,97.8299
1904.96,97.8711
1904.96,97.9123
1904.96,97.9535
1904.96,97.9948
1904.96,98.036
1904.96,98.0773
1904.97,98.1186
1904.97,98.16
1904.97,98.2013
1904.97,98.2427
1904.97,98.3254
1904.97,98.3668
1904.98,98.4082
1904.98,98.5322
1904.98,98.5736
1904.98,98.6149
1904.98,98.6562
1904.98,98.6975
1904.98,98.7388
1904.98,98.78
1904.98,98.8213
1904.98,98.8625
1904.99,98.9037
1904.99,98.9448
1904.99,98.986
1904.99,99.0271
1904.99,99.0682
1904.99,99.1093
1904.99,99.1504
1904.99,99.2736
1904.99,99.3147
1905,99.3558
1905,99.3968
1905,99.4379
1905,99.4789
1905,99.52
1905,99.561
1905,99.6021
1905,99.6432
1905.01,99.6843
1905.01,99.7254
1905.01,99.7665
1905.01,99.8076
1905.01,99.8488
1905.01,99.8899
1905.01,99.9311
1905.01,99.9723
1905.02,100.013
1905.02,100.302
1905.02,100.343
1905.02,100.385
1905.02,100.426
1905.02,100.467
1905.02,100.509
1905.03,100.55
1905.03,100.591
1905.03,100.633
1905.03,100.674
1905.03,100.715
1905.03,100.757
1905.03,100.798
1905.04,100.839
1905.04,100.88
1905.04,100.922
1905.04,100.963
1905.04,101.004
1905.04,101.045
1905.04,101.087
1905.04,101.169
1905.04,101.21
1905.04,101.252
1905.04,101.293
1905.05,101.334
1905.05,101.375
1905.05,101.416
1905.05,101.457
1905.05,101.498
1905.05,101.622
1905.05,101.663
1905.06,101.704
1905.06,101.827
1905.06,101.868
1905.06,101.95
1905.06,101.991
1905.06,102.032
1905.06,102.074
1905.06,102.115
1905.07,102.156
1905.07,102.484
1905.07,102.525
1905.07,102.566
1905.08,102.607
1905.08,102.648
1905.08,102.689
1905.08,102.73
1905.08,102.771
1905.08,102.812
1905.08,102.853
1905.08,102.894
1905.09,102.935
1905.09,103.018
1905.09,103.059
1905.09,103.1
1905.09,103.141
1905.09,103.182
1905.09,103.223
1905.09,103.264
1905.09,103.305
1905.09,103.346
1905.1,103.387
1905.1,103.428
1905.1,103.47
1905.1,103.511
1905.1,103.552
1905.1,103.593
1905.1,103.634
1905.1,103.675
1905.1,103.716
1905.1,103.757
1905.1,103.798
1905.11,103.839
1905.11,103.921
1905.11,103.962
1905.11,104.004
1905.11,104.045
1905.11,104.086
1905.11,104.127
1905.11,104.168
1905.11,104.209
1905.12,104.25
1905.12,104.291
1905.12,104.332
1905.12,104.414
1905.12,104.455
1905.12,104.496
1905.13,104.537
1905.13,104.7
1905.13,104.741
1905.13,104.782
1905.13,104.823
1905.13,104.864
1905.13,104.904
1905.13,104.945
1905.13,104.986
1905.13,105.027
1905.14,105.067
1905.14,105.108
1905.14,105.149
1905.14,105.19
1905.14,105.23
1905.14,105.271
1905.14,105.311
1905.14,105.352
1905.14,105.392
1905.14,105.433
1905.14,105.473
1905.15,105.514
1905.15,105.554
1905.15,105.595
1905.15,105.635
1905.15,105.675
1905.15,105.716
1905.15,105.756
1905.15,105.796
1905.15,105.836
1905.15,105.876
